Protein,AbsoluteMoleFraction
PN96_RS01370,16.68164194631423
PN96_RS09630,164.33636159330968
PN96_RS11440,27.221779465323962
PN96_RS08610,0.002793844084630627
PN96_RS09390,33.147249971287685
PN96_RS12525,1.515835715297574
PN96_RS03075,0.17360870221742028
PN96_RS00555,1.0298080000798902
PN96_RS09240,8.012161453551247
PN96_RS01770,1.8293664271666539
PN96_RS07630,0.11071600493826836
PN96_RS07905,1.7060608453044759
PN96_RS09870,4.28188425584939
PN96_RS08600,1.9886964745136266
PN96_RS03415,1.587710212437377
PN96_RS05370,41.910093952569255
PN96_RS13570,5.231976782781101
PN96_RS11770,51.38988234132041
PN96_RS18400,8.238162547289736
PN96_RS11245,29.17553233049076
PN96_RS15085,0.27214691588530043
PN96_RS13750,4.795536540211624
PN96_RS15005,7.279334814640657
PN96_RS00925,16.90699680177018
PN96_RS03965,7.41575884909189
PN96_RS03565,15.563984956935274
PN96_RS09315,4.05412903699272
PN96_RS13645,0.7031388477703108
PN96_RS02330,2.0967573890317457
PN96_RS07895,31.784587896053004
PN96_RS12815,0.9387808543556908
PN96_RS01650,1.6614502207475819
PN96_RS10265,11.45405633085654
PN96_RS02460,2.590329914006243
PN96_RS05685,3.8208453459396243
PN96_RS00955,1.7858578471134847
PN96_RS09395,18.816328974536034
PN96_RS07885,4.5117753221100845
PN96_RS00585,2.2326496580461983
PN96_RS20655,0.7932966180008527
PN96_RS09420,8.070310239778195
PN96_RS13595,42.33853154359647
PN96_RS14820,15.605258104186692
PN96_RS02150,23.346556082316603
PN96_RS03580,0.3608056400337872
PN96_RS08410,3.973584675383119
PN96_RS14405,0.029179588482478536
PN96_RS08425,6.954887285497664
PN96_RS03955,12.193157107691153
PN96_RS11250,15.170044340243034
PN96_RS05365,4.59345384818481
PN96_RS22760,2.422031771504802
PN96_RS03545,6.458355803568503
PN96_RS11205,15.26080104154931
PN96_RS07445,4.76025320680957
PN96_RS01115,0.5604097238343542
PN96_RS09400,8.933150306625173
PN96_RS06345,2.2029968572923284
PN96_RS11765,31.173781479351046
PN96_RS23260,15.365426999219663
PN96_RS03665,3.908787242119468
PN96_RS02970,20.885474925493646
PN96_RS11760,37.71108605340476
PN96_RS05935,0.0497976261456489
PN96_RS13585,2.915101771266304
PN96_RS11365,1.4855041161718254
PN96_RS10615,2.1662749388813918
PN96_RS00180,31.707050767243626
PN96_RS14285,0.8269441092450973
PN96_RS01460,55.311343775969235
PN96_RS11990,36.72170918038443
PN96_RS12250,0.008870943529126887
PN96_RS07880,6.516208328461301
PN96_RS11715,0.638988332647355
PN96_RS07425,11.621968981376988
PN96_RS02145,26.26758086189367
PN96_RS02000,16.66982427230517
PN96_RS05150,4.969945665933923
PN96_RS04120,6.276363746217039
PN96_RS09385,89.37826916122161
PN96_RS02955,1.4558566973228781
PN96_RS07375,1.9367986897537874
PN96_RS03220,10.393396548058835
PN96_RS03550,2.9138270311030494
PN96_RS21725,0.2821378695074677
PN96_RS14775,26.808584832233365
PN96_RS00050,2.3022696330933266
PN96_RS01235,0.6606686840352897
PN96_RS11975,0.5754534541765718
PN96_RS11200,14.206875531543151
PN96_RS01375,29.558737053420735
PN96_RS02525,40.01395738492147
PN96_RS02320,0.03705605086064455
PN96_RS16595,0.05745552963780316
PN96_RS21240,21.33541025451915
PN96_RS14980,10.080382928932599
PN96_RS12930,33.43101323268705
PN96_RS12730,0.9420320380701336
PN96_RS11065,0.031965878218932355
