Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
H_ATPsynthase,A,PN96_RS13605,1,106.337760486158,5.419880215334272
H_ATPsynthase,A,PN96_RS13580,2,106.337760486158,5.419880215334272
H_ATPsynthase,A,PN96_RS13575,10,106.337760486158,5.419880215334272
H_ATPsynthase,A,PN96_RS13565,1,106.337760486158,5.419880215334272
H_ATPsynthase,A,PN96_RS13595,1,106.337760486158,5.419880215334272
16169,C,PN96_RS12930,12,0.3824354380161055,1.5381204279373155
18793,A,PN96_RS01780,1,0.33530954952893655,0.8016219640285285
27826,A,PN96_RS14975,4,0.08472458044386412,0.10088321583276728
24825,A,PN96_RS11010,2,4.639223257934694,1.1344379126188686
41792,A,PN96_RS03550,1,0.16729331045564433,1.5028018591049876
10164,A,PN96_RS01105,2,19.902004302539638,26.245104632238323
cyt_c,B,PN96_RS05815,1,0.15090181620280116,0.9208317513154691
cyt_c,B,PN96_RS05830,1,0.15090181620280116,0.9208317513154691
cyt_c,B,PN96_RS05845,1,0.15090181620280116,0.9208317513154691
cyt_c,B,PN96_RS05820,1,0.15090181620280116,0.9208317513154691
cyt_c,B,PN96_RS05825,1,0.15090181620280116,0.9208317513154691
cyt_c,B,PN96_RS05840,1,0.15090181620280116,0.9208317513154691
24152,B,PN96_RS12480,1,0.2414363350304134,0.4438299838589515
24152,A,PN96_RS11975,1,1.210866119445595,0.089707426565522
41876,B,PN96_RS05720,2,0.2019522390769734,0.4102388720615955
41876,A,PN96_RS02355,1,0.6440492459851187,2.1537283933928264
11040,A,PN96_RS07890,1,2.198662986256818,0.317888906625295
17785,A,PN96_RS07490,1,0.14153924009706118,0.6289970142620916
41920,B,PN96_RS17995,4,2.90879402003637,14.32687995649579
41920,A,PN96_RS03555,4,0.37874874276626314,2.3831788245288497
19453,A,PN96_RS09035,2,2.989521012500271,0.35113622710446357
13725,A,PN96_RS13610,3,1.0020473221055541,0.05309208408751495
41828,B,PN96_RS05720,2,2.9943862378618387,1.2309025595250787
41828,A,PN96_RS02355,1,0.5785956026390889,0.6174067088377089
14877,A,PN96_RS10270,4,0.11602583781504369,0.08110628168731902
10300,A,PN96_RS03080,4,0.29936948467330093,0.4027065064526486
10300,C,PN96_RS18175,4,0.29329600802648814,2.3313164625866345
13217,B,PN96_RS05095,4,1.297591040799981,0.31227463104485137
13217,C,PN96_RS22530,4,1.7270851317949414,0.45034406313774705
16853,A,PN96_RS07950,4,0.039245768834602054,0.1069845339533938
31139,A,PN96_RS13345,4,1.4755150136194453,0.058843206738532335
21524,A,PN96_RS11755,2,0.12016034195195123,0.7967093292267534
13245,A,PN96_RS10725,4,2.2295371396243393,0.40703141363157236
25588,A,PN96_RS08465,2,0.17908463460957078,1.5336861089971283
10228,A,PN96_RS01460,1,0.5968576588551749,0.15941371191030523
11224,A,PN96_RS20885,1,0.12349581414111645,0.14056657209106913
54900,B,PN96_RS20950,1,1.2963275991851912,2.9624301686260486
54900,A,PN96_RS07515,1,1.6761972197339052,0.7582990603831309
41840,B,PN96_RS17995,4,0.4888995808977141,0.30752286890127506
41840,A,PN96_RS03555,4,4.3464069213538385,1.1868565600516374
25249,B,PN96_RS13645,2,0.020557660760936687,0.01661334257018516
25249,B,PN96_RS11720,2,0.020557660760936687,0.01661334257018516
25249,A,PN96_RS13645,2,0.4173656391539025,0.25453471014745066
25249,A,PN96_RS13650,2,0.4173656391539025,0.25453471014745066
25249,C,PN96_RS13650,2,0.07171720589550043,0.11713384190237251
25249,C,PN96_RS11715,2,0.07171720589550043,0.11713384190237251
25249,D,PN96_RS11715,2,0.11662181619827139,0.5584319813256724
25249,D,PN96_RS11720,2,0.11662181619827139,0.5584319813256724
28442,B,PN96_RS12625,1,1.7788241633926596,0.5100958491773566
19381,A,PN96_RS08465,2,0.07386973737910289,2.2745788909451967
28054,A,PN96_RS08560,2,0.2773472434118333,2.9456173350924293
41888,B,PN96_RS17995,4,8.853556707966602,0.21428864485255447
41888,A,PN96_RS03555,4,0.8909580542729223,12.195135956781701
33799,A,PN96_RS07900,2,0.5888849850427185,0.3332251707563774
10532,B,PN96_RS03955,2,1.7448529749431292,1.0774445046677612
10532,B,PN96_RS03950,2,1.7448529749431292,1.0774445046677612
10532,A,PN96_RS22760,2,0.32500455043024745,0.05559108752574423
10532,A,PN96_RS03950,2,0.32500455043024745,0.05559108752574423
21624,A,PN96_RS15765,2,0.4729517762802705,0.05713449844778703
23032,A,PN96_RS02465,2,0.12830040172125948,0.08141564459000739
41868,B,PN96_RS03565,2,0.01374110851802282,0.0385621556877088
12973,A,PN96_RS09515,1,1.5084432305245048,0.27653432060457156
27551,A,PN96_RS02320,2,0.033247002973211905,0.11775578756892915
18437,A,PN96_RS09865,2,0.06416039922659572,0.04959758877069074
24809,A,PN96_RS13640,2,0.11857645297236315,0.5300766491129587
30699,A,PN96_RS05100,1,0.37983887111898723,1.408768236316327
30699,C,PN96_RS22505,1,0.05658108192687223,1.1256636614292768
30699,D,PN96_RS23215,1,2.137423835150945,2.7319353873591683
28030,A,PN96_RS04115,2,0.5813634854139397,1.1066666941233219
28030,A,PN96_RS04120,2,0.5813634854139397,1.1066666941233219
24793,A,PN96_RS07885,1,0.10330249456883682,0.12876460560474204
24793,A,PN96_RS07875,1,0.10330249456883682,0.12876460560474204
18681,A,PN96_RS00555,1,0.03408830470689996,0.18598793503821093
22824,A,PN96_RS16680,1,1.2066599123209027,5.129632878852626
13985,A,PN96_RS11200,1,0.007925226926456813,0.04704714711890991
10116,A,PN96_RS05370,2,0.13695828738771285,0.1766613708197617
11364,A,PN96_RS17695,2,0.294877027501465,0.047040050929709594
20445,A,PN96_RS04245,2,1.3860653125263056,0.9036416119882333
14109,A,PN96_RS00840,1,7.709916811579616,0.5313149794984373
11708,A,PN96_RS10575,4,0.11618738457726828,0.05394833745771
22828,A,PN96_RS07870,1,0.1740459936870668,0.07283158356331222
27786,B,PN96_RS01375,1,0.5032633213590952,0.6753170304363457
27786,B,PN96_RS09395,2,0.5032633213590952,0.6753170304363457
27786,B,PN96_RS09390,2,0.5032633213590952,0.6753170304363457
27786,A,PN96_RS22095,1,1.5209102969365356,0.30480460423597594
27786,A,PN96_RS09395,2,1.5209102969365356,0.30480460423597594
27786,A,PN96_RS09390,2,1.5209102969365356,0.30480460423597594
41836,B,PN96_RS03565,2,0.0596495590188213,0.05100935126093206
43604,A,PN96_RS10615,1,0.234425908357898,0.07621740734936319
14829,A,PN96_RS08935,2,0.48709929436539934,0.1456773153539051
14829,A,PN96_RS09630,2,0.48709929436539934,0.1456773153539051
20249,B,PN96_RS23260,1,4.196714636831574,0.07871422431958469
20249,A,PN96_RS15120,1,1.2985865900028424,4.730698570267207
23372,A,PN96_RS11350,1,0.1936642548716192,0.09210997424291271
23920,A,PN96_RS07950,4,0.2551459952043443,0.05982645010742713
27650,A,PN96_RS03490,4,0.03408849650519867,0.3781023351862928
15609,A,PN96_RS09870,6,0.10767172634770028,1.3485217878513174
13493,A,PN96_RS13345,4,0.2606178662868166,0.2021607604118901
41908,B,PN96_RS05720,2,0.34335433568459417,0.1473855297367633
41908,A,PN96_RS02355,1,3.725422416298579,8.138701976809992
24813,A,PN96_RS21300,6,0.5915099027873565,4.6375563515612575
41848,B,PN96_RS20950,1,4.348701991645297,0.7931815996379672
