Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
29355,C,PN96_RS01130,1,0.2956144978091665,1.7828809766297409
29355,D,PN96_RS07630,1,0.09587512237920759,0.16259350339946504
18301,A,PN96_RS10570,2,0.09336754922155466,0.07686423137707418
20780,A,PN96_RS12730,4,0.2525139423374949,4.565928220080589
13193,A,PN96_RS13755,8,0.22526864355503404,0.4073664291950816
rnf,A,PN96_RS03320,1,0.7740099562657904,1.712879979262401
rnf,A,PN96_RS03315,1,0.7740099562657904,1.712879979262401
rnf,A,PN96_RS03305,1,0.7740099562657904,1.712879979262401
rnf,A,PN96_RS03300,1,0.7740099562657904,1.712879979262401
rnf,A,PN96_RS03310,1,0.7740099562657904,1.712879979262401
rnf,A,PN96_RS03295,1,0.7740099562657904,1.712879979262401
glycogen_synthase,A,PN96_RS08405,1,1.9211627711270736,0.6099000070109303
23288,B,PN96_RS03235,1,0.5857788365968517,4.229798370512571
23288,A,PN96_RS06345,1,0.36937459343372875,0.1508826560655493
11308,B,PN96_RS14395,1,0.02029032987902838,0.025947561739945568
11308,A,PN96_RS02970,1,0.03514856574663513,0.17799748575972302
11308,C,PN96_RS02380,1,0.2491555614447152,0.2498061152636392
28386,A,PN96_RS11370,2,0.33917949503723055,0.023941470344359842
31227,A,PN96_RS11355,2,0.06858881379074043,0.013923065155318888
12248,A,PN96_RS00050,1,0.014303119453735934,0.019944452547889176
41824,B,PN96_RS17995,4,0.26938543422001215,0.46458410044437765
41824,A,PN96_RS03555,4,0.24010275302456868,0.3572744402542652
12556,A,PN96_RS05365,1,7.395666145275522,8.660406672151455
27758,A,PN96_RS21250,1,0.07612465429954103,0.3410192243712311
27758,A,PN96_RS22095,2,0.07612465429954103,0.3410192243712311
27758,A,PN96_RS01375,2,0.07612465429954103,0.3410192243712311
27758,A,PN96_RS21230,1,0.07612465429954103,0.3410192243712311
41864,B,PN96_RS20950,1,4.4108109910568425,3.8608758690644707
41864,A,PN96_RS07515,1,1.934426758444025,2.1079923898728006
12228,A,PN96_RS09495,2,0.0531127945850177,0.04711661952012685
cyt_bc1,A,PN96_RS11450,1,1.989477025229155,15.03536519922383
cyt_bc1,A,PN96_RS11445,1,1.989477025229155,15.03536519922383
cyt_bc1,A,PN96_RS11440,1,1.989477025229155,15.03536519922383
22192,A,PN96_RS00180,1,0.09038332779229175,0.14336909565849346
21824,A,PN96_RS20755,1,26.588620508246542,3.0300926582771575
28374,A,PN96_RS11375,1,0.21404905838288582,0.06831866039406015
28034,A,PN96_RS04115,2,0.1349913393174206,1.2547189805333612
28034,A,PN96_RS04120,2,0.1349913393174206,1.2547189805333612
19317,A,PN96_RS13750,2,0.12150903429220741,0.23987629278865372
41856,B,PN96_RS17995,4,10.248895130961031,2.2446769421094652
41856,A,PN96_RS03555,4,4.401177342476099,10.005380956623915
41892,B,PN96_RS05720,2,1.0962535414188184,0.2276065931554476
41892,A,PN96_RS05720,2,3.9002538781586122,0.2952703051105544
41892,C,PN96_RS02355,1,0.5140977463629414,2.3023671536686448
41892,D,PN96_RS02355,1,0.7021857338672876,0.7701288523790488
23676,A,PN96_RS11380,1,0.22916420031301274,0.36368395798006053
24576,B,PN96_RS07785,2,0.095217998754689,0.3766485898389842
24576,A,PN96_RS11910,6,0.29429595185499174,0.22670753627230403
11960,A,PN96_RS14820,2,0.049120115689848164,1.4063568826875612
20049,A,PN96_RS07870,1,0.12143223456369803,0.11903398235088473
12460,B,PN96_RS14435,4,3.8880789020688993,10.286165135287783
12460,A,PN96_RS04300,2,11.967947942814556,0.17916604162039587
24488,A,PN96_RS11010,2,0.12036026937616118,0.4730476540447922
28038,A,PN96_RS04115,2,2.6782140965696346,0.19146206344262334
28038,A,PN96_RS04120,2,2.6782140965696346,0.19146206344262334
