Protein,AbsoluteMoleFraction
PN96_RS10965,4.782248342370606
PN96_RS03490,1.1720180488605172
PN96_RS02380,3.2225862858096375
PN96_RS14960,0.9125952641324304
PN96_RS04860,0.06124854914735066
PN96_RS20755,1.8124228830215026
PN96_RS09410,1.6601208253197641
PN96_RS12890,21.423143499538696
PN96_RS18770,0.2548027043496675
PN96_RS13755,13.571992333168211
PN96_RS20885,12.018442707865908
PN96_RS00570,5.854260479716279
PN96_RS02155,16.168027965687738
PN96_RS08465,28.04046160578462
PN96_RS01795,2.010793284408
PN96_RS07890,3.2002175427856425
PN96_RS12490,7.876420863020419
PN96_RS02050,0.23112966157936532
PN96_RS03300,0.34309054324029137
PN96_RS00515,1.8319010787671925
PN96_RS03970,0.15647415385579058
PN96_RS13605,3.931085073177351
PN96_RS11310,0.7982163600233312
PN96_RS01365,69.36804629031334
PN96_RS04245,31.664210719566817
PN96_RS09825,1.0942610366786458
PN96_RS13770,2.267724674737972
PN96_RS05840,0.41881586262533116
PN96_RS00150,0.6225473514681674
PN96_RS05100,0.4783032956918703
PN96_RS22505,6.0633901374549986
PN96_RS21755,0.35001667882687865
PN96_RS09380,10.671707161360464
PN96_RS10730,0.16034753075137056
PN96_RS11985,13.803198489483403
PN96_RS23400,1.8205488926714524
PN96_RS00590,0.20261570114840405
PN96_RS11195,6.783042610268911
PN96_RS08050,0.6662662673718818
PN96_RS00840,2.4388876174485357
PN96_RS12630,0.9724487935207498
PN96_RS14635,21.377042681679598
PN96_RS03950,2.6186455128329045
PN96_RS02880,5.217853312786796
PN96_RS01390,2.0897367547984764
PN96_RS16775,0.2741366472619427
PN96_RS02360,3.056109000824501
PN96_RS23215,2.8853508281944262
PN96_RS11330,0.5257756327891075
PN96_RS05825,0.09462321134860519
PN96_RS19840,63.78226928345248
PN96_RS05945,0.7908084902884754
PN96_RS09495,19.164424768167073
PN96_RS07395,3.661153259571503
PN96_RS12625,1.0879466393973596
PN96_RS09435,17.29741958646781
PN96_RS10570,3.59062169260825
PN96_RS03080,31.605299132761054
PN96_RS00920,37.96023605541275
PN96_RS16020,0.3695981161068476
PN96_RS03555,20.927001606770837
PN96_RS18645,0.6752577128538475
PN96_RS10220,1.9492230134154729
PN96_RS05435,2.7356026664651423
PN96_RS05430,0.7397345050471986
PN96_RS13590,90.12799241738333
PN96_RS15020,1.5174021929918782
PN96_RS01780,0.9256589461385859
PN96_RS14615,2.7887197779277275
PN96_RS12475,0.275176169951945
PN96_RS21135,3.4758531184406394
PN96_RS13620,0.65072243287689
PN96_RS02355,2.933600099902154
PN96_RS07950,24.004712294112952
PN96_RS01105,9.685469083961186
PN96_RS11910,34.76900146703757
PN96_RS02310,8.094769558773345
PN96_RS11445,1.6641809166521269
PN96_RS14395,25.394072068941163
PN96_RS03690,0.7624590529201863
PN96_RS07515,0.31431626090399595
PN96_RS01130,1.4754151223289047
PN96_RS11755,30.42274485011298
PN96_RS14435,0.9637621618964902
PN96_RS09405,155.92191663440457
PN96_RS10330,18.921678673054682
PN96_RS03410,3.3702419878304473
PN96_RS11905,24.675335290465494
PN96_RS13650,14.371472819942815
PN96_RS01370,9.846114838003194
PN96_RS09630,166.32364264826933
PN96_RS11440,14.157423049152925
PN96_RS08610,0.03250971863185669
PN96_RS09390,26.103241306082488
PN96_RS12525,2.7675898922874076
PN96_RS03075,0.35274734775867483
PN96_RS00555,0.9980515960537056
PN96_RS09240,4.156066432497698
PN96_RS01770,3.469101593595937
PN96_RS07630,0.10204488872062782
PN96_RS07905,1.9512715296026824
PN96_RS09870,4.452551226530298
PN96_RS08600,1.865674040840681
PN96_RS03415,0.628485661335282
PN96_RS05370,41.246026197632695
PN96_RS13570,2.0478646950692188
PN96_RS11770,38.24916085308621
PN96_RS18400,5.9059197200111635
PN96_RS11245,31.297944360337638
PN96_RS15085,0.2833725282593433
PN96_RS13750,4.249492811394075
PN96_RS15005,3.0794337856277725
PN96_RS00925,21.290999088819905
PN96_RS03965,4.46780545009065
PN96_RS03565,13.06941299415942
PN96_RS09315,4.211344362421058
PN96_RS13645,1.4699229184311053
PN96_RS02330,1.5774283683033448
PN96_RS07895,24.725488237491028
PN96_RS12815,1.0762927992429259
PN96_RS01650,2.126886143089559
PN96_RS10265,9.366449808356542
PN96_RS02460,2.5975879664130863
PN96_RS05685,3.8586665337332677
PN96_RS00955,1.5914585443776519
PN96_RS09395,19.99184572728613
PN96_RS07885,6.722587934349298
PN96_RS00585,1.2845053031853688
PN96_RS20655,0.4859871913586821
PN96_RS05425,0.8866287300540158
PN96_RS09420,10.27552165879814
PN96_RS13595,30.3548415017714
PN96_RS14820,15.162891403610377
PN96_RS02150,15.37182460833549
PN96_RS03580,0.7592639182992943
PN96_RS08410,6.222658865674848
PN96_RS08425,9.044286808891496
PN96_RS03955,11.36609133407725
PN96_RS11250,20.84073400586215
PN96_RS05365,5.231079297546161
PN96_RS15120,0.1318769870167007
PN96_RS03545,5.211975312683602
PN96_RS22760,4.700084541754976
PN96_RS11205,21.622796620762156
PN96_RS07445,4.404329053749923
PN96_RS01115,0.7087748620588117
PN96_RS09400,7.587952649507474
PN96_RS11765,26.10055356523365
PN96_RS14975,6.606705312113479
PN96_RS23260,0.724416668471289
PN96_RS03665,4.361869441881385
PN96_RS02970,19.20828272668007
PN96_RS11760,28.546846028079287
PN96_RS05935,0.20539925604937267
PN96_RS13585,2.577767823931329
PN96_RS11365,1.4967058571986553
PN96_RS10615,2.1179858482246368
PN96_RS00180,25.60662720789922
PN96_RS14285,0.6715797534428506
PN96_RS01460,58.762560641363805
PN96_RS11990,28.05813901421945
PN96_RS12250,0.18480574432774574
PN96_RS07880,4.899653832249943
PN96_RS11715,1.07849336742751
PN96_RS07425,18.53415205441164
PN96_RS02145,25.052453632675387
PN96_RS02000,23.377397808126524
PN96_RS05150,4.893348528649703
PN96_RS04120,4.5926333028969015
PN96_RS09385,106.51991386619432
PN96_RS07375,1.5215481636736885
PN96_RS08560,8.502261963292828
PN96_RS22530,0.3378399711708908
PN96_RS03220,20.352954254912547
PN96_RS03550,3.6210773835823726
PN96_RS14775,21.971889382154167
PN96_RS05095,0.33200348283191783
PN96_RS21725,0.1760041197073522
PN96_RS00050,2.3999770784712413
PN96_RS01235,0.7426313479110028
PN96_RS11975,0.3447488102939519
PN96_RS11200,20.929114569957395
PN96_RS01375,17.61126124868241
PN96_RS02525,43.42353234965558
PN96_RS18765,0.047404426036753614
PN96_RS02320,0.13221464825069093
PN96_RS16595,0.30933437944351944
PN96_RS21240,4.457969012995271
PN96_RS14980,8.698047126389904
PN96_RS12930,10.020298124656902
PN96_RS12730,0.9101808752799263
PN96_RS11065,0.09665678878633649
PN96_RS14985,19.50109615866972
PN96_RS02170,10.016605538746017
PN96_RS00950,3.4401150492175314
PN96_RS13230,0.5524712923186916
PN96_RS22110,0.07516380930334492
PN96_RS09830,2.562186674903224
PN96_RS11855,122.82080437775727
PN96_RS21230,14.626546706280575
PN96_RS12220,4.995593840212573
PN96_RS09865,0.7205703556076868
PN96_RS02465,0.34152336570367137
PN96_RS02160,1.006533763201393
PN96_RS07900,1.9663312805893962
PN96_RS10960,3.0677868309276093
PN96_RS13580,12.610037408504981
PN96_RS11355,0.8963518436502211
PN96_RS03320,0.06720137473591493
PN96_RS15165,6.665604796297038
PN96_RS01240,16.073043542452584
PN96_RS13600,148.76776102115542
PN96_RS17995,17.14927764747022
PN96_RS20950,0.6429521618937755
PN96_RS10630,9.742138842364035
PN96_RS11375,0.7569442538662489
PN96_RS21805,2.8917384771412085
PN96_RS10090,51.058667353928016
PN96_RS00265,7.842646361449718
PN96_RS10575,16.019618596379292
PN96_RS02350,0.6912976643016843
PN96_RS09415,0.32132894650881694
PN96_RS18415,6.588054180265871
PN96_RS11255,7.793964023096022
PN96_RS21250,3.535114819015633
PN96_RS02545,0.9108300076578271
PN96_RS03310,1.4360007015861318
PN96_RS00270,15.504507614464394
PN96_RS03960,2.230858510421255
PN96_RS15175,6.37633853124552
PN96_RS16680,0.3767894688532015
PN96_RS11450,7.751459628610412
PN96_RS07875,4.889521739622939
PN96_RS15765,2.7976807245931212
PN96_RS15010,9.06876887724528
PN96_RS10215,2.4807566347398593
PN96_RS09515,38.08349001613136
PN96_RS12535,0.5568822985079653
PN96_RS13345,49.136313064258694
PN96_RS05360,2.5640747305953626
PN96_RS04115,1.0620093474292438
PN96_RS07490,0.7799211084915766
PN96_RS05720,6.738385305881413
PN96_RS10930,2.3378839748636424
PN96_RS07870,10.765621473253058
PN96_RS15065,1.8655447478066813
PN96_RS11380,0.6678867947868129
PN96_RS11010,8.224399639198749
PN96_RS14075,2.2516189872090817
PN96_RS03975,5.868438337565371
PN96_RS15170,16.136610147970067
PN96_RS19315,0.20071303098569107
PN96_RS04300,1.905532013281188
PN96_RS21965,4.078239973636179
PN96_RS17695,8.169674091063749
PN96_RS11720,5.582015325778049
PN96_RS01120,0.07087033847161084
PN96_RS18410,64.24186392399173
PN96_RS10270,0.47666076784624123
PN96_RS05830,3.9106841072969685
PN96_RS12480,0.8526058452351153
PN96_RS15000,0.442683971620474
PN96_RS11350,1.10273262044707
PN96_RS03235,14.1000411955121
PN96_RS00280,1.565033383303553
PN96_RS15130,0.8666742969574489
PN96_RS11260,1.5919402654294106
PN96_RS05820,1.2837050049470435
PN96_RS08405,2.6144918291673993
PN96_RS02990,4.844048404326277
PN96_RS02365,0.3035108016474781
PN96_RS03315,0.08793231034998013
PN96_RS13610,2.102071973198655
PN96_RS01095,0.20459006275793226
PN96_RS05440,1.2312267984497396
PN96_RS09035,3.1536409509618024
PN96_RS10725,0.6426405739945594
PN96_RS21300,27.744663749189975
PN96_RS13640,1.0016645487065825
PN96_RS18175,22.75262048331946
PN96_RS00175,5.164155825309656
PN96_RS21720,0.2989017759992951
PN96_RS15070,1.5371677406773279
PN96_RS01100,4.952137589663105
PN96_RS14070,17.793933569519442
PN96_RS00575,6.641084947899875
