Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
14717,A,PN96_RS10965,4,0.5188982658469959,0.39765346506800453
Na_ATPsynthase,A,PN96_RS13585,1,22.05245446429339,23.010397858609085
Na_ATPsynthase,A,PN96_RS13570,1,22.05245446429339,23.010397858609085
Na_ATPsynthase,A,PN96_RS13590,3,22.05245446429339,23.010397858609085
Na_ATPsynthase,A,PN96_RS13600,1,22.05245446429339,23.010397858609085
Na_ATPsynthase,A,PN96_RS13605,1,22.05245446429339,23.010397858609085
Na_ATPsynthase,A,PN96_RS13580,2,22.05245446429339,23.010397858609085
Na_ATPsynthase,A,PN96_RS13575,10,22.05245446429339,23.010397858609085
Na_ATPsynthase,A,PN96_RS13565,1,22.05245446429339,23.010397858609085
Na_ATPsynthase,A,PN96_RS13595,1,22.05245446429339,23.010397858609085
25237,A,PN96_RS10630,4,0.06261704071403355,1.7780238144464777
41528,B,PN96_RS20950,1,4.495603364101805,0.4734556013744299
41528,A,PN96_RS07515,1,0.322634865610119,0.1935336869208881
12172,A,PN96_RS16595,6,0.2619426355049128,1.6696907147130007
23864,A,PN96_RS01120,3,0.3763073999340057,0.29481969153758586
14089,A,PN96_RS00280,1,1.1065984568626892,5.979148426532567
13429,A,PN96_RS01115,2,0.047546421237544156,0.27880886518172443
31255,A,PN96_RS13345,4,0.00961788003774632,0.614444321475353
41900,B,PN96_RS03565,2,0.06616232927827934,0.03061182722376078
18157,A,PN96_RS11710,4,10.376534048599726,8.731455568627004
27674,A,PN96_RS10630,4,2.943568247319021,0.3481434919879646
23448,A,PN96_RS08600,1,0.08114430120971648,0.21673590317471667
28066,A,PN96_RS12535,1,0.04827090651560973,0.0175406533417706
22144,A,PN96_RS01460,1,1.7275454744362244,0.40421587426884187
22332,A,PN96_RS11765,1,0.22075406388908006,0.1282037743537546
22332,A,PN96_RS11770,1,0.22075406388908006,0.1282037743537546
19541,A,PN96_RS10265,2,1.269143746079317,0.28048322498463096
12653,A,PN96_RS07395,4,0.3287697738691858,9.105346380319247
28094,A,PN96_RS11740,1,0.07640035814875212,0.3873112062665039
19361,A,PN96_RS10215,1,0.03165693404656445,0.044939042630344254
24292,B,PN96_RS15020,1,0.67590523341188,2.115732096750942
