Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
28362,A,PN96_RS00820,2,0.48870202542749147,1.269691812982745
41824,B,PN96_RS17995,4,0.5751647712668431,1.8906386925858394
41824,A,PN96_RS03555,4,0.24704444099745548,4.324420377786476
12556,A,PN96_RS05365,1,0.7359229444692748,1.3625358868397333
41864,B,PN96_RS20950,1,0.509539464738196,1.094556986620017
41864,A,PN96_RS07515,1,0.2280239453848705,0.8685706678554186
12228,A,PN96_RS09495,2,0.44701196436468577,0.5650930614541083
cyt_bc1,A,PN96_RS11450,1,3.576052670427008,35.50553032444236
cyt_bc1,A,PN96_RS11445,1,3.576052670427008,35.50553032444236
cyt_bc1,A,PN96_RS11440,1,3.576052670427008,35.50553032444236
22192,A,PN96_RS00180,1,0.11658314696663737,0.026872230272990176
21824,A,PN96_RS20755,1,1.1328817373299087,12.064646991373188
28374,A,PN96_RS11375,1,0.01556993477675088,0.030757271315094755
28034,A,PN96_RS04115,2,10.612820077315213,0.2935390469863674
28034,A,PN96_RS04120,2,10.612820077315213,0.2935390469863674
19317,A,PN96_RS13750,2,0.059997148198967364,0.3440724899983812
41856,B,PN96_RS17995,4,0.661776824194707,1.4689601420660114
41856,A,PN96_RS03555,4,2.739883511020985,0.9965248965153449
17941,A,PN96_RS01460,1,2.2438631241065505,5.79285949258887
41892,B,PN96_RS05720,2,0.28045987298457903,0.13329478635246403
41892,A,PN96_RS05720,2,1.22438541533997,1.185503727941817
41892,C,PN96_RS02355,1,0.38773323050667985,0.3727020147894063
41892,D,PN96_RS02355,1,6.1232647863441265,0.8969928461151394
23676,A,PN96_RS11380,1,0.2900789313682572,0.0581468040431168
24576,A,PN96_RS11910,6,5.7327543601878,1.5929348896471023
11960,A,PN96_RS14820,2,0.3266746924963364,1.124483102469814
20049,A,PN96_RS07870,1,3.7221296820413614,1.4522207965189988
12460,B,PN96_RS14435,4,3.3648133804618467,1.25043178625653
12460,A,PN96_RS04300,2,5.430124915254579,1.4957151119677135
28038,A,PN96_RS04115,2,0.5515090951771585,0.27920135312724403
28038,A,PN96_RS04120,2,0.5515090951771585,0.27920135312724403
11768,A,PN96_RS03965,2,0.11349017355235323,1.2810758239484186
13801,A,PN96_RS15165,8,0.14454976665728453,0.36917420215577834
13801,A,PN96_RS15170,8,0.14454976665728453,0.36917420215577834
17277,B,PN96_RS13640,1,2.894578652096566,0.9497152015471628
12104,A,PN96_RS11065,2,0.09398658899601593,0.08393646465629646
41832,B,PN96_RS20950,1,0.6049515307368918,1.2883784412187294
41832,A,PN96_RS07515,1,0.680466516271572,1.5451959883996054
31131,A,PN96_RS02460,1,0.5364565753087748,0.060587538468308694
