Protein,AbsoluteMoleFraction
PN96_RS03580,0.42319018477116477
PN96_RS08410,4.134610408437045
PN96_RS14405,0.024377048228179758
PN96_RS08425,12.794424632620194
PN96_RS03955,28.45622790519682
PN96_RS11250,6.6867156478173735
PN96_RS05365,7.470221302141592
PN96_RS15120,0.14747325792391813
PN96_RS03545,7.851203798888469
PN96_RS22760,0.4132569290790376
PN96_RS11205,19.14196078274862
PN96_RS07445,9.373906447923925
PN96_RS01115,0.3103495732097209
PN96_RS09400,0.30085802521917626
PN96_RS11765,9.720360325289581
PN96_RS02970,25.039015189784763
PN96_RS23260,1.2515776808616847
PN96_RS03665,1.9653539532466962
PN96_RS11760,34.65248365453656
PN96_RS11365,1.373753219744193
PN96_RS13585,0.8904672680536023
PN96_RS10615,1.8031162273157588
PN96_RS00180,30.25888199217943
PN96_RS14285,0.7380862286309879
PN96_RS01460,11.882986045971192
PN96_RS11990,27.595171524119703
PN96_RS12250,0.09030384476585822
PN96_RS07880,7.759207525785839
PN96_RS11715,0.7858886721440507
PN96_RS07425,19.266568335976896
PN96_RS02145,9.515968204260915
PN96_RS02000,19.597878314789167
PN96_RS05150,9.056784968599365
PN96_RS04120,4.216534365229142
PN96_RS09385,16.00422115989316
PN96_RS02955,2.2976328856183157
PN96_RS07375,3.7446915122685875
PN96_RS03220,30.17209228928267
PN96_RS03550,3.6759978328146836
PN96_RS21725,0.34137226501502504
PN96_RS14775,16.859923378186316
PN96_RS23265,1.6349940744534226
PN96_RS00050,1.7795936201418323
PN96_RS01235,0.7251838184110725
PN96_RS11975,0.6054812857523608
PN96_RS11200,25.41068034453753
PN96_RS01375,21.12403412390476
PN96_RS02525,67.46041290323048
PN96_RS18765,0.009766945984546025
PN96_RS02320,0.06872588451925538
PN96_RS16595,0.23510207008474632
PN96_RS14980,7.2837621981658724
PN96_RS17705,9.251760523610676
PN96_RS12730,0.9437759617536895
PN96_RS12930,15.515968816780564
PN96_RS11065,0.07241104757704121
PN96_RS14985,38.019651579474406
PN96_RS02170,3.509479740495183
PN96_RS11710,7.45446467986276
PN96_RS00950,6.517768777985758
PN96_RS13230,0.7496372012540581
PN96_RS22110,0.06337280608867625
PN96_RS09830,1.5542251229063653
PN96_RS11855,8.095794710103819
PN96_RS12220,3.942626673413047
PN96_RS09865,0.44119217731660204
PN96_RS02465,0.2139935842828594
PN96_RS02160,0.6363481859649811
PN96_RS07900,2.0602502826028863
PN96_RS10960,15.564233313920395
PN96_RS13580,5.8545750804983525
PN96_RS11355,0.6012084466045773
PN96_RS03320,0.1143775332554215
PN96_RS15165,4.570759692128205
PN96_RS01240,22.181704170705306
PN96_RS13600,60.71896732058305
PN96_RS17995,3.625824485669628
PN96_RS20950,0.18710322043156927
PN96_RS10630,4.222190892899903
PN96_RS11375,0.792450775065155
PN96_RS21805,5.369113672106657
PN96_RS10090,62.80276042864625
PN96_RS00265,8.567324437312783
PN96_RS10575,12.124879337540847
PN96_RS02350,0.22637093248647622
PN96_RS09415,0.2487680488504774
PN96_RS18415,2.0419496251132623
PN96_RS11255,8.100769147801588
PN96_RS02545,1.5588690680136286
PN96_RS03310,1.063584392237194
PN96_RS00270,27.041469201951358
PN96_RS03960,7.303217066328811
PN96_RS15175,6.644608771393927
PN96_RS16680,0.5377133329951862
PN96_RS11450,0.8394189724912463
PN96_RS07875,7.415822230203468
PN96_RS15010,17.80278253525906
PN96_RS10215,1.2887850153832088
PN96_RS09515,20.131169722335727
PN96_RS12535,0.41992052515665856
PN96_RS13345,40.95310760396859
PN96_RS05360,5.856022262100797
PN96_RS04115,1.1788371732619343
PN96_RS07490,0.2104961681563336
PN96_RS05720,8.00879150120697
PN96_RS10930,4.1643653663485
PN96_RS07870,21.211740945507636
PN96_RS10515,0.19915399320054092
PN96_RS15065,1.4080672963429655
PN96_RS11010,4.232196664267916
PN96_RS14075,3.5307608005294244
PN96_RS11380,0.8190585782465836
PN96_RS03975,16.434423115423733
PN96_RS15170,9.70307641657222
PN96_RS19315,0.5859881394794482
PN96_RS04300,0.44965512890861525
PN96_RS19875,0.20916382547958237
PN96_RS21965,8.417376815492503
PN96_RS11720,3.693979174095392
PN96_RS01120,0.04584452595830841
PN96_RS18410,24.273813236785546
PN96_RS10270,0.7180884146653731
PN96_RS05830,0.3043327358779933
PN96_RS12480,0.8312841765068404
PN96_RS15000,0.5656579757718133
PN96_RS11350,0.36063372325954035
PN96_RS03235,11.344459085070676
PN96_RS00280,0.5223484698784846
PN96_RS15130,1.3448969034884843
PN96_RS11260,1.1933993759812471
PN96_RS05820,0.03595177813228807
PN96_RS08405,3.890676695635106
PN96_RS02990,10.388161982984146
PN96_RS02365,0.1717054944992957
PN96_RS03315,0.06260927813014722
PN96_RS13610,2.319608928999449
PN96_RS09035,2.548712228524277
PN96_RS10725,2.8735091646133135
PN96_RS21300,31.631570331799992
PN96_RS13640,1.272012198077578
PN96_RS18175,10.354372887611722
PN96_RS00175,4.531875887989668
PN96_RS21720,2.9133215904347987
PN96_RS15070,3.912215856467643
PN96_RS01100,4.943163424900476
PN96_RS14070,25.24104774303526
PN96_RS00575,4.947569945641711
