Protein,AbsoluteMoleFraction
PN96_RS12535,0.6469733564070717
PN96_RS13345,44.9620166494688
PN96_RS05360,2.0314802919626547
PN96_RS04115,1.5014103280461535
PN96_RS07490,0.5849366605984285
PN96_RS05720,5.130563642638826
PN96_RS10930,2.808568046901052
PN96_RS07870,15.876535824408563
PN96_RS10515,2.8820995756210293
PN96_RS15065,1.670471584386717
PN96_RS11010,6.940139430927483
PN96_RS14075,2.6003231939924585
PN96_RS11380,0.5616506436100824
PN96_RS03975,7.233823054812182
PN96_RS15170,13.214966388817228
PN96_RS19315,0.7088601498321091
PN96_RS04300,1.1930127280832268
PN96_RS21965,2.9810344015867942
PN96_RS11720,6.9430486854005045
PN96_RS01120,0.07564931548835382
PN96_RS18410,25.557674263302566
PN96_RS10270,0.557215618769889
PN96_RS05830,2.9227395314631828
PN96_RS12480,0.6937012451005875
PN96_RS15000,0.44789980099205157
PN96_RS11350,0.5967987598217852
PN96_RS03235,18.311048919825584
PN96_RS00280,2.2111891839511486
PN96_RS15130,1.0828122341485527
PN96_RS11260,1.4099547394960112
PN96_RS05820,0.4865230430041396
PN96_RS18945,0.9940187496552148
PN96_RS08405,2.6716689681346737
PN96_RS21125,0.42785985285827804
PN96_RS02990,5.698767934399627
PN96_RS02365,0.36706609694095144
PN96_RS03315,0.11711162415579619
PN96_RS13610,1.9640901436963236
PN96_RS01095,0.2660720528052143
PN96_RS05440,0.8915330384964202
PN96_RS09035,2.241564092488098
PN96_RS10725,0.45697800826843904
PN96_RS21300,24.565001650917047
PN96_RS13640,1.065882668557499
PN96_RS18175,17.65891254179311
PN96_RS00175,4.463017165531289
PN96_RS15070,3.1258446379941747
PN96_RS01100,4.890913180169134
PN96_RS14070,18.2356744707876
PN96_RS00575,2.1787766152679473
