Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
11960,A,PN96_RS14820,2,0.05356137540990283,1.1160322242242118
20049,A,PN96_RS07870,1,1.3328034818630206,2.0403201171424032
12460,B,PN96_RS14435,4,1.3063973286514097,4.453130534474471
12460,A,PN96_RS04300,2,6.152612090299368,0.19618161932593145
24488,A,PN96_RS11010,2,3.0369430139895277,0.1979458421185973
28038,A,PN96_RS04115,2,2.7317817882472033,0.20611567064908726
28038,A,PN96_RS04120,2,2.7317817882472033,0.20611567064908726
11768,A,PN96_RS03965,2,0.44240258679531574,0.019799055700096074
13801,A,PN96_RS15165,8,4.4394259257279725,1.0646789052247752
13801,A,PN96_RS15170,8,4.4394259257279725,1.0646789052247752
17277,B,PN96_RS13640,1,4.824424992155808,27.000145027062537
12104,A,PN96_RS11065,2,0.01719552254807317,0.12886126068552636
41832,B,PN96_RS20950,1,0.6319411004201195,0.5314427214100869
41832,A,PN96_RS07515,1,0.11694407123091746,4.586333148756967
